id,vertex_id,created_at,hours
1,27,2025-07-25T07:16:45+00:00,0.4166666666666667
2,39,2025-07-25T07:16:45+00:00,30.28333333333333
3,28,2025-07-25T07:16:45+00:00,0.0166666666666666
4,1,2025-07-25T07:16:45+00:00,3.0166666666666666
5,34,2025-07-25T07:16:45+00:00,1.7666666666666666
6,56,2025-07-25T07:16:45+00:00,0.4833333333333333
7,43,2025-07-25T07:16:45+00:00,1.3166666666666669
8,35,2025-07-25T07:16:45+00:00,4.35
9,55,2025-07-25T07:16:45+00:00,1.4833333333333334
10,38,2025-07-25T07:16:45+00:00,70.85
11,50,2025-07-25T07:16:45+00:00,73.08333333333333
12,35,2025-07-25T07:16:45+00:00,5.383333333333334
13,55,2025-07-25T07:16:45+00:00,1.5166666666666666
14,38,2025-07-25T07:16:45+00:00,0.3
15,50,2025-07-25T07:16:45+00:00,4.966666666666667
16,35,2025-07-25T07:16:45+00:00,3.583333333333333
17,55,2025-07-25T07:16:45+00:00,1.5166666666666666
18,38,2025-07-25T07:16:45+00:00,1.5333333333333334
19,12,2025-07-25T07:16:45+00:00,2.9
20,49,2025-07-25T07:16:45+00:00,5.55
21,5,2025-07-25T07:16:45+00:00,9.35
22,3,2025-07-25T07:16:45+00:00,0.6833333333333333
23,58,2025-07-25T07:16:45+00:00,0.2166666666666666
24,43,2025-07-25T07:16:45+00:00,1.0666666666666669
25,35,2025-07-25T07:16:45+00:00,3.883333333333333
26,55,2025-07-25T07:16:45+00:00,1.4
27,38,2025-07-25T07:16:45+00:00,0.35
28,50,2025-07-25T07:16:45+00:00,4.15
29,35,2025-07-25T07:16:45+00:00,54.88333333333333
30,55,2025-07-25T07:16:45+00:00,1.6333333333333333
31,38,2025-07-25T07:16:45+00:00,0.4
32,49,2025-07-25T07:16:45+00:00,2.6333333333333333
33,5,2025-07-25T07:16:45+00:00,9.5
34,3,2025-07-25T07:16:45+00:00,2.0
35,58,2025-07-25T07:16:45+00:00,0.9666666666666668
36,50,2025-07-25T07:16:45+00:00,5.1
37,35,2025-07-25T07:16:45+00:00,8.0
38,55,2025-07-25T07:16:45+00:00,2.033333333333333
39,38,2025-07-25T07:16:45+00:00,1.2166666666666666
40,43,2025-07-25T07:16:45+00:00,19.516666666666666
41,35,2025-07-25T07:16:45+00:00,2.5
42,55,2025-07-25T07:16:45+00:00,2.033333333333333
43,38,2025-07-25T07:16:45+00:00,2.1333333333333333
44,25,2025-07-25T07:16:45+00:00,3.716666666666667
45,1,2025-07-25T07:16:45+00:00,49.03333333333333
46,34,2025-07-25T07:16:45+00:00,1.4833333333333334
47,56,2025-07-25T07:16:45+00:00,3.5
48,49,2025-07-25T07:16:45+00:00,6.783333333333333
49,5,2025-07-25T07:16:45+00:00,6.65
50,3,2025-07-25T07:16:45+00:00,37.91666666666666
51,58,2025-07-25T07:16:45+00:00,0.65
52,22,2025-07-25T07:16:45+00:00,0.8333333333333334
53,1,2025-07-25T07:16:45+00:00,4.55
54,34,2025-07-25T07:16:45+00:00,0.75
55,56,2025-07-25T07:16:45+00:00,0.8833333333333333
56,22,2025-07-25T07:16:45+00:00,0.8333333333333334
57,1,2025-07-25T07:16:45+00:00,4.5
58,34,2025-07-25T07:16:45+00:00,1.15
59,56,2025-07-25T07:16:45+00:00,1.0333333333333334
60,22,2025-07-25T07:16:45+00:00,0.6333333333333333
61,1,2025-07-25T07:16:45+00:00,4.6
62,34,2025-07-25T07:16:45+00:00,1.0
63,56,2025-07-25T07:16:45+00:00,0.3166666666666666
64,12,2025-07-25T07:16:45+00:00,2.583333333333333
65,49,2025-07-25T07:16:45+00:00,5.466666666666667
66,5,2025-07-25T07:16:45+00:00,9.616666666666667
67,3,2025-07-25T07:16:45+00:00,0.7833333333333333
68,58,2025-07-25T07:16:45+00:00,0.6166666666666667
69,48,2025-07-25T07:16:45+00:00,8.15
70,44,2025-07-25T07:16:45+00:00,0.1333333333333333
71,10,2025-07-25T07:16:45+00:00,0.0166666666666666
72,5,2025-07-25T07:16:45+00:00,6.433333333333334
73,3,2025-07-25T07:16:45+00:00,10.5
74,58,2025-07-25T07:16:45+00:00,1.2
75,37,2025-07-25T07:16:45+00:00,2.7333333333333334
76,1,2025-07-25T07:16:45+00:00,4.666666666666667
77,34,2025-07-25T07:16:45+00:00,1.2333333333333334
78,56,2025-07-25T07:16:45+00:00,1.2666666666666666
79,30,2025-07-25T07:16:45+00:00,1.4166666666666667
80,31,2025-07-25T07:16:45+00:00,3.883333333333333
81,35,2025-07-25T07:16:45+00:00,29.75
82,1,2025-07-25T07:16:45+00:00,3.3
83,5,2025-07-25T07:16:45+00:00,16.15
84,1,2025-07-25T07:16:45+00:00,71.1
85,34,2025-07-25T07:16:45+00:00,1.5666666666666669
86,43,2025-07-25T07:16:45+00:00,0.7833333333333333
87,35,2025-07-25T07:16:45+00:00,48.63333333333333
88,55,2025-07-25T07:16:45+00:00,1.9833333333333332
89,38,2025-07-25T07:16:45+00:00,1.0333333333333334
90,31,2025-07-25T07:16:45+00:00,6.616666666666666
91,62,2025-07-25T07:16:45+00:00,0.0166666666666666
92,1,2025-07-25T07:16:45+00:00,4.866666666666666
93,34,2025-07-25T07:16:45+00:00,0.75
94,56,2025-07-25T07:16:45+00:00,2.1333333333333333
95,49,2025-07-25T07:16:45+00:00,14.416666666666666
96,5,2025-07-25T07:16:45+00:00,10.95
97,3,2025-07-25T07:16:45+00:00,28.73333333333333
98,58,2025-07-25T07:16:45+00:00,1.1666666666666667
99,39,2025-07-25T07:16:45+00:00,1.7166666666666666
100,31,2025-07-25T07:16:45+00:00,5.366666666666666
101,57,2025-07-25T07:16:45+00:00,3.583333333333333
102,1,2025-07-25T07:16:45+00:00,9.65
103,34,2025-07-25T07:16:45+00:00,0.8666666666666667
104,56,2025-07-25T07:16:45+00:00,3.8666666666666663
105,43,2025-07-25T07:16:45+00:00,1.2666666666666666
106,35,2025-07-25T07:16:45+00:00,4.0
107,55,2025-07-25T07:16:45+00:00,1.1
108,38,2025-07-25T07:16:45+00:00,0.3166666666666666
109,48,2025-07-25T07:16:45+00:00,6.75
110,4,2025-07-25T07:16:45+00:00,0.55
111,5,2025-07-25T07:16:45+00:00,8.566666666666666
112,3,2025-07-25T07:16:45+00:00,7.566666666666666
113,58,2025-07-25T07:16:45+00:00,1.1
114,59,2025-07-25T07:16:45+00:00,5.55
115,5,2025-07-25T07:16:45+00:00,6.316666666666666
116,3,2025-07-25T07:16:45+00:00,11.483333333333333
117,58,2025-07-25T07:16:45+00:00,24.5
118,39,2025-07-25T07:16:45+00:00,15.133333333333333
119,31,2025-07-25T07:16:45+00:00,9.7
120,9,2025-07-25T07:16:45+00:00,6.033333333333333
121,23,2025-07-25T07:16:45+00:00,4.433333333333334
122,34,2025-07-25T07:16:45+00:00,2.2666666666666666
123,56,2025-07-25T07:16:45+00:00,1.7
124,50,2025-07-25T07:16:45+00:00,13.25
125,35,2025-07-25T07:16:45+00:00,22.216666666666665
126,55,2025-07-25T07:16:45+00:00,1.7
127,38,2025-07-25T07:16:45+00:00,0.8333333333333334
128,50,2025-07-25T07:16:45+00:00,5.383333333333334
129,35,2025-07-25T07:16:45+00:00,31.766666666666666
130,55,2025-07-25T07:16:45+00:00,1.6333333333333333
131,38,2025-07-25T07:16:45+00:00,0.7333333333333333
132,50,2025-07-25T07:16:45+00:00,2.933333333333333
133,35,2025-07-25T07:16:45+00:00,53.9
134,55,2025-07-25T07:16:45+00:00,1.7
135,38,2025-07-25T07:16:45+00:00,0.8666666666666667
136,63,2025-07-25T07:16:45+00:00,0.0166666666666666
137,49,2025-07-25T07:16:45+00:00,1.6666666666666667
138,64,2025-07-25T07:16:45+00:00,5.65
139,1,2025-07-25T07:16:45+00:00,6.033333333333333
140,34,2025-07-25T07:16:45+00:00,0.9
141,56,2025-07-25T07:16:45+00:00,3.8666666666666663
142,41,2025-07-25T07:16:45+00:00,1.45
143,49,2025-07-25T07:16:45+00:00,4.866666666666666
144,5,2025-07-25T07:16:45+00:00,32.766666666666666
145,3,2025-07-25T07:16:45+00:00,2.1666666666666665
146,58,2025-07-25T07:16:45+00:00,0.1166666666666666
147,64,2025-07-25T07:16:45+00:00,10.966666666666669
148,1,2025-07-25T07:16:45+00:00,10.733333333333333
149,34,2025-07-25T07:16:45+00:00,3.1666666666666665
150,56,2025-07-25T07:16:45+00:00,3.15
151,39,2025-07-25T07:16:45+00:00,18.933333333333334
152,31,2025-07-25T07:16:45+00:00,11.383333333333333
153,9,2025-07-25T07:16:45+00:00,15.5
154,1,2025-07-25T07:16:45+00:00,33.25
155,34,2025-07-25T07:16:45+00:00,2.183333333333333
156,56,2025-07-25T07:16:45+00:00,4.15
157,50,2025-07-25T07:16:45+00:00,16.066666666666666
158,35,2025-07-25T07:16:45+00:00,19.05
159,55,2025-07-25T07:16:45+00:00,1.8
160,38,2025-07-25T07:16:45+00:00,1.0166666666666666
161,50,2025-07-25T07:16:45+00:00,5.85
162,35,2025-07-25T07:16:45+00:00,7.883333333333334
163,55,2025-07-25T07:16:45+00:00,1.7333333333333334
164,38,2025-07-25T07:16:45+00:00,0.7666666666666667
165,39,2025-07-25T07:16:45+00:00,1.0166666666666666
166,31,2025-07-25T07:16:45+00:00,7.633333333333334
167,9,2025-07-25T07:16:45+00:00,7.1
168,1,2025-07-25T07:16:45+00:00,9.766666666666667
169,34,2025-07-25T07:16:45+00:00,2.183333333333333
170,56,2025-07-25T07:16:45+00:00,4.15
171,39,2025-07-25T07:16:45+00:00,1.3833333333333333
172,31,2025-07-25T07:16:45+00:00,7.133333333333334
173,9,2025-07-25T07:16:45+00:00,1.5333333333333334
174,1,2025-07-25T07:16:45+00:00,10.9
175,34,2025-07-25T07:16:45+00:00,1.0
176,56,2025-07-25T07:16:45+00:00,1.2666666666666666
177,50,2025-07-25T07:16:45+00:00,3.333333333333333
178,35,2025-07-25T07:16:45+00:00,55.71666666666667
179,55,2025-07-25T07:16:45+00:00,2.05
180,38,2025-07-25T07:16:45+00:00,0.5833333333333334
181,50,2025-07-25T07:16:45+00:00,4.833333333333333
182,35,2025-07-25T07:16:45+00:00,8.283333333333333
183,38,2025-07-25T07:16:45+00:00,0.7166666666666667
184,39,2025-07-25T07:16:45+00:00,1.8833333333333333
185,31,2025-07-25T07:16:45+00:00,4.766666666666667
186,1,2025-07-25T07:16:45+00:00,3.4
187,34,2025-07-25T07:16:45+00:00,1.5166666666666666
188,56,2025-07-25T07:16:45+00:00,0.5333333333333333
189,50,2025-07-25T07:16:45+00:00,3.15
190,35,2025-07-25T07:16:45+00:00,53.41666666666666
191,55,2025-07-25T07:16:45+00:00,1.55
192,38,2025-07-25T07:16:45+00:00,1.0666666666666669
193,50,2025-07-25T07:16:45+00:00,3.533333333333333
194,35,2025-07-25T07:16:45+00:00,9.4
195,55,2025-07-25T07:16:45+00:00,1.6166666666666667
196,38,2025-07-25T07:16:45+00:00,0.15
197,50,2025-07-25T07:16:45+00:00,11.683333333333334
198,35,2025-07-25T07:16:45+00:00,23.6
199,55,2025-07-25T07:16:45+00:00,2.55
200,38,2025-07-25T07:16:45+00:00,1.5166666666666666
201,50,2025-07-25T07:16:45+00:00,2.9166666666666665
202,35,2025-07-25T07:16:45+00:00,55.05
203,55,2025-07-25T07:16:45+00:00,1.55
204,38,2025-07-25T07:16:45+00:00,1.1166666666666667
205,50,2025-07-25T07:16:45+00:00,8.516666666666667
206,35,2025-07-25T07:16:45+00:00,7.733333333333333
207,38,2025-07-25T07:16:45+00:00,0.3166666666666666
208,50,2025-07-25T07:16:45+00:00,2.9166666666666665
209,35,2025-07-25T07:16:45+00:00,55.05
210,55,2025-07-25T07:16:45+00:00,1.55
211,38,2025-07-25T07:16:45+00:00,0.8833333333333333
212,19,2025-07-25T07:16:45+00:00,4.333333333333333
213,35,2025-07-25T07:16:45+00:00,7.733333333333333
214,38,2025-07-25T07:16:45+00:00,0.25
215,35,2025-07-25T07:16:45+00:00,7.733333333333333
216,55,2025-07-25T07:16:45+00:00,1.4666666666666666
217,38,2025-07-25T07:16:45+00:00,0.25
218,35,2025-07-25T07:16:45+00:00,53.41666666666666
219,55,2025-07-25T07:16:45+00:00,1.55
220,38,2025-07-25T07:16:45+00:00,1.1
221,50,2025-07-25T07:16:45+00:00,15.366666666666667
222,35,2025-07-25T07:16:45+00:00,15.5
223,55,2025-07-25T07:16:45+00:00,1.55
224,38,2025-07-25T07:16:45+00:00,0.95
225,50,2025-07-25T07:16:45+00:00,3.15
226,35,2025-07-25T07:16:45+00:00,7.6
227,55,2025-07-25T07:16:45+00:00,1.65
228,38,2025-07-25T07:16:45+00:00,0.3833333333333333
229,50,2025-07-25T07:16:45+00:00,10.783333333333331
230,35,2025-07-25T07:16:45+00:00,47.7
231,55,2025-07-25T07:16:45+00:00,1.85
232,38,2025-07-25T07:16:45+00:00,0.95
233,50,2025-07-25T07:16:45+00:00,3.6
234,35,2025-07-25T07:16:45+00:00,7.2
235,55,2025-07-25T07:16:45+00:00,1.8833333333333333
236,38,2025-07-25T07:16:45+00:00,0.3
237,35,2025-07-25T07:16:45+00:00,7.6
238,55,2025-07-25T07:16:45+00:00,1.65
239,38,2025-07-25T07:16:45+00:00,0.3666666666666666
240,50,2025-07-25T07:16:45+00:00,11.65
241,35,2025-07-25T07:16:45+00:00,23.3
242,55,2025-07-25T07:16:45+00:00,1.85
243,38,2025-07-25T07:16:45+00:00,0.4
244,50,2025-07-25T07:16:45+00:00,3.8666666666666663
245,35,2025-07-25T07:16:45+00:00,8.7
246,55,2025-07-25T07:16:45+00:00,1.6
247,38,2025-07-25T07:16:45+00:00,0.7166666666666667
248,50,2025-07-25T07:16:45+00:00,3.3666666666666667
249,35,2025-07-25T07:16:45+00:00,9.35
250,55,2025-07-25T07:16:45+00:00,1.7333333333333334
251,38,2025-07-25T07:16:45+00:00,0.15
252,35,2025-07-25T07:16:45+00:00,23.433333333333334
253,55,2025-07-25T07:16:45+00:00,1.8833333333333333
254,38,2025-07-25T07:16:45+00:00,0.9833333333333332
255,50,2025-07-25T07:16:45+00:00,3.9
256,35,2025-07-25T07:16:45+00:00,8.85
257,55,2025-07-25T07:16:45+00:00,1.7
258,38,2025-07-25T07:16:45+00:00,0.2
259,50,2025-07-25T07:16:45+00:00,3.716666666666667
260,35,2025-07-25T07:16:45+00:00,9.35
261,55,2025-07-25T07:16:45+00:00,2.7333333333333334
262,38,2025-07-25T07:16:45+00:00,0.25
263,50,2025-07-25T07:16:45+00:00,9.866666666666667
264,35,2025-07-25T07:16:45+00:00,51.18333333333333
265,55,2025-07-25T07:16:45+00:00,2.8833333333333333
266,38,2025-07-25T07:16:45+00:00,0.2666666666666666
267,50,2025-07-25T07:16:45+00:00,3.55
268,35,2025-07-25T07:16:45+00:00,9.316666666666666
269,55,2025-07-25T07:16:45+00:00,1.6833333333333331
270,38,2025-07-25T07:16:45+00:00,0.0833333333333333
271,50,2025-07-25T07:16:45+00:00,5.35
272,35,2025-07-25T07:16:45+00:00,7.683333333333334
273,55,2025-07-25T07:16:45+00:00,1.6333333333333333
274,38,2025-07-25T07:16:45+00:00,0.6166666666666667
275,50,2025-07-25T07:16:45+00:00,3.466666666666667
276,35,2025-07-25T07:16:45+00:00,9.633333333333333
277,55,2025-07-25T07:16:45+00:00,1.6166666666666667
278,38,2025-07-25T07:16:45+00:00,0.25
279,50,2025-07-25T07:16:45+00:00,9.7
280,35,2025-07-25T07:16:45+00:00,49.65
281,55,2025-07-25T07:16:45+00:00,2.7
282,38,2025-07-25T07:16:45+00:00,0.15
283,50,2025-07-25T07:16:45+00:00,3.3
284,35,2025-07-25T07:16:45+00:00,9.766666666666667
285,55,2025-07-25T07:16:45+00:00,1.6333333333333333
286,38,2025-07-25T07:16:45+00:00,0.2
287,50,2025-07-25T07:16:45+00:00,4.75
288,35,2025-07-25T07:16:45+00:00,8.116666666666667
289,55,2025-07-25T07:16:45+00:00,1.5
290,38,2025-07-25T07:16:45+00:00,0.35
291,50,2025-07-25T07:16:45+00:00,9.583333333333334
292,35,2025-07-25T07:16:45+00:00,23.716666666666665
293,55,2025-07-25T07:16:45+00:00,4.2
294,38,2025-07-25T07:16:45+00:00,0.1333333333333333
295,50,2025-07-25T07:16:45+00:00,2.6333333333333333
296,35,2025-07-25T07:16:45+00:00,9.133333333333333
297,55,2025-07-25T07:16:45+00:00,1.7333333333333334
298,38,2025-07-25T07:16:45+00:00,1.4333333333333331
299,50,2025-07-25T07:16:45+00:00,3.033333333333333
300,35,2025-07-25T07:16:45+00:00,7.55
301,55,2025-07-25T07:16:45+00:00,1.9
302,38,2025-07-25T07:16:45+00:00,0.15
303,50,2025-07-25T07:16:45+00:00,5.85
304,35,2025-07-25T07:16:45+00:00,6.866666666666666
305,55,2025-07-25T07:16:45+00:00,1.6833333333333331
306,38,2025-07-25T07:16:45+00:00,0.1
307,50,2025-07-25T07:16:45+00:00,11.85
308,35,2025-07-25T07:16:45+00:00,23.23333333333333
309,55,2025-07-25T07:16:45+00:00,4.033333333333333
310,38,2025-07-25T07:16:45+00:00,0.4
311,49,2025-07-25T07:16:45+00:00,4.766666666666667
312,5,2025-07-25T07:16:45+00:00,6.933333333333334
313,3,2025-07-25T07:16:45+00:00,6.85
314,58,2025-07-25T07:16:45+00:00,1.3
315,46,2025-07-25T07:16:45+00:00,1.9833333333333332
316,31,2025-07-25T07:16:45+00:00,5.633333333333334
317,4,2025-07-25T07:16:45+00:00,1.25
318,5,2025-07-25T07:16:45+00:00,12.25
319,3,2025-07-25T07:16:45+00:00,2.683333333333333
320,58,2025-07-25T07:16:45+00:00,0.15
321,50,2025-07-25T07:16:45+00:00,3.1
322,35,2025-07-25T07:16:45+00:00,9.75
323,55,2025-07-25T07:16:45+00:00,1.5666666666666669
324,38,2025-07-25T07:16:45+00:00,0.1833333333333333
325,50,2025-07-25T07:16:45+00:00,2.25
326,35,2025-07-25T07:16:45+00:00,8.1
327,55,2025-07-25T07:16:45+00:00,1.7666666666666666
328,38,2025-07-25T07:16:45+00:00,0.1833333333333333
329,50,2025-07-25T07:16:45+00:00,2.283333333333333
330,35,2025-07-25T07:16:45+00:00,8.1
331,55,2025-07-25T07:16:45+00:00,1.7666666666666666
332,38,2025-07-25T07:16:45+00:00,0.1833333333333333
333,59,2025-07-25T07:16:45+00:00,5.283333333333333
334,5,2025-07-25T07:16:45+00:00,10.383333333333333
335,3,2025-07-25T07:16:45+00:00,2.3
336,58,2025-07-25T07:16:45+00:00,0.1833333333333333
337,36,2025-07-25T07:16:45+00:00,1.5666666666666669
338,3,2025-07-25T07:16:45+00:00,4.75
339,58,2025-07-25T07:16:45+00:00,0.3
340,50,2025-07-25T07:16:45+00:00,3.5
341,35,2025-07-25T07:16:45+00:00,53.78333333333333
342,55,2025-07-25T07:16:45+00:00,1.7666666666666666
343,38,2025-07-25T07:16:45+00:00,0.5166666666666667
344,50,2025-07-25T07:16:45+00:00,4.7
345,35,2025-07-25T07:16:45+00:00,7.766666666666667
346,55,2025-07-25T07:16:45+00:00,1.8666666666666667
347,38,2025-07-25T07:16:45+00:00,0.45
348,50,2025-07-25T07:16:45+00:00,17.266666666666666
349,35,2025-07-25T07:16:45+00:00,17.716666666666665
350,55,2025-07-25T07:16:45+00:00,1.7666666666666666
351,38,2025-07-25T07:16:45+00:00,0.5666666666666667
352,50,2025-07-25T07:16:45+00:00,3.083333333333333
353,35,2025-07-25T07:16:45+00:00,7.316666666666666
354,55,2025-07-25T07:16:45+00:00,1.4833333333333334
355,38,2025-07-25T07:16:45+00:00,0.1666666666666666
356,50,2025-07-25T07:16:45+00:00,2.65
357,35,2025-07-25T07:16:45+00:00,152.06666666666666
358,55,2025-07-25T07:16:45+00:00,1.5833333333333333
359,38,2025-07-25T07:16:45+00:00,4.433333333333334
360,50,2025-07-25T07:16:45+00:00,2.8
361,35,2025-07-25T07:16:45+00:00,152.06666666666666
362,55,2025-07-25T07:16:45+00:00,3.1
363,38,2025-07-25T07:16:45+00:00,2.9
364,50,2025-07-25T07:16:45+00:00,2.7
365,35,2025-07-25T07:16:45+00:00,152.06666666666666
366,55,2025-07-25T07:16:45+00:00,1.5833333333333333
367,38,2025-07-25T07:16:45+00:00,4.45
368,50,2025-07-25T07:16:45+00:00,14.9
369,35,2025-07-25T07:16:45+00:00,3.716666666666667
370,55,2025-07-25T07:16:45+00:00,1.7333333333333334
371,38,2025-07-25T07:16:45+00:00,0.25
372,50,2025-07-25T07:16:45+00:00,14.9
373,35,2025-07-25T07:16:45+00:00,21.85
374,55,2025-07-25T07:16:45+00:00,1.5833333333333333
375,38,2025-07-25T07:16:45+00:00,4.416666666666667
376,50,2025-07-25T07:16:45+00:00,3.2333333333333334
377,35,2025-07-25T07:16:45+00:00,7.883333333333334
378,55,2025-07-25T07:16:45+00:00,1.6
379,38,2025-07-25T07:16:45+00:00,0.25
380,50,2025-07-25T07:16:45+00:00,2.65
381,35,2025-07-25T07:16:45+00:00,10.766666666666667
382,55,2025-07-25T07:16:45+00:00,1.5833333333333333
383,38,2025-07-25T07:16:45+00:00,1.2166666666666666
384,50,2025-07-25T07:16:45+00:00,11.016666666666667
385,35,2025-07-25T07:16:45+00:00,23.6
386,55,2025-07-25T07:16:45+00:00,1.8
387,38,2025-07-25T07:16:45+00:00,10.916666666666666
388,50,2025-07-25T07:16:45+00:00,5.416666666666667
389,35,2025-07-25T07:16:45+00:00,7.216666666666667
390,55,2025-07-25T07:16:45+00:00,1.6666666666666667
391,38,2025-07-25T07:16:45+00:00,1.0833333333333333
392,50,2025-07-25T07:16:45+00:00,4.483333333333333
393,35,2025-07-25T07:16:45+00:00,8.5
394,55,2025-07-25T07:16:45+00:00,1.5666666666666669
395,38,2025-07-25T07:16:45+00:00,0.2833333333333333
396,50,2025-07-25T07:16:45+00:00,3.433333333333333
397,35,2025-07-25T07:16:45+00:00,7.216666666666667
398,55,2025-07-25T07:16:45+00:00,1.6666666666666667
399,38,2025-07-25T07:16:45+00:00,0.25
400,50,2025-07-25T07:16:45+00:00,9.45
401,35,2025-07-25T07:16:45+00:00,24.35
402,55,2025-07-25T07:16:45+00:00,3.15
403,38,2025-07-25T07:16:45+00:00,0.3833333333333333
404,50,2025-07-25T07:16:45+00:00,9.4
405,35,2025-07-25T07:16:45+00:00,24.35
406,55,2025-07-25T07:16:45+00:00,3.15
407,38,2025-07-25T07:16:45+00:00,0.3833333333333333
408,50,2025-07-25T07:16:45+00:00,3.3833333333333333
409,35,2025-07-25T07:16:45+00:00,9.683333333333334
410,55,2025-07-25T07:16:45+00:00,1.5333333333333334
411,38,2025-07-25T07:16:45+00:00,0.15
